user_id,top10_recommendations,groundtruth
5050,"[318, 1307, 1, 527, 296, 1270, 2028, 1923, 1641, 2268]","[527, 2424, 1835, 31, 2443, 2918, 480, 3148, 1307, 1777, 318]"
1176,"[1196, 1270, 1036, 1097, 2000, 1197, 2571, 1136, 589, 858]","[858, 2023, 2174, 1196, 1097, 1221, 2968, 2, 329, 1220, 1080, 3702, 3362]"
5269,"[318, 1198, 1208, 1079, 1197, 923, 1221, 541, 1265, 2918]","[3108, 1836, 205, 1567, 3730, 1673, 3556, 1923, 2908, 1197, 581, 1279, 1057, 2883, 2912, 1589, 3019]"
2098,"[2571, 260, 1198, 296, 318, 1036, 1210, 1197, 527, 858]","[2804, 3893, 3745, 3175, 1387, 3082, 2707, 318, 1249, 2571, 1092, 1673, 349, 2692, 1210, 3101, 3471, 3114, 3793, 1831, 3006, 924, 1677, 198, 3019, 1717]"
1211,"[1136, 1208, 593, 1198, 541, 1394, 1240, 924, 527, 1247]","[3044, 924, 1394, 1466, 1964, 2727, 1208, 1387, 2248, 1945, 562, 541, 2108, 2303, 1299, 1175, 3703, 1810, 3735, 3943, 1211, 900, 1680, 1358, 3129, 2527, 1449, 3897, 1178, 2707, 1960, 2160, 307, 1265, 3521]"
2638,"[1270, 318, 1240, 2918, 858, 1097, 1265, 2028, 1210, 2000]","[3527, 3552, 2000, 1387, 318, 2194, 2918, 3255, 246, 2340, 1240, 1097, 2804, 858, 1285]"
2114,"[1240, 1036, 1610, 1197, 2000, 318, 296, 1097, 858, 1]","[2194, 2804, 383, 1240, 1573, 2391, 1036, 1302, 1673, 1205, 858, 3107, 3793]"
1882,"[858, 750, 541, 593, 1197, 3471, 318, 1097, 2028, 50]","[1732, 858, 593, 3745, 2804, 3175, 1111, 2009, 1265, 2951, 1610, 3471, 3681, 1513, 3358, 2859, 1206, 2268]"
151,"[1196, 1198, 318, 1265, 1136, 1, 1097, 1210, 1036, 2028]","[539, 32, 3712, 1845, 1517, 3861, 1136, 104, 2596, 342, 3755, 3512, 3703, 1196, 379, 3534, 2872, 1097, 2147, 1188, 3809, 562, 2028, 3448, 1257, 1391, 1249, 2406, 610, 1265, 3897, 2396, 2969, 223, 3179, 1639, 1641, 1449]"
436,"[260, 1198, 1, 2028, 1036, 318, 2762, 2628, 2797, 1610]","[1198, 2028, 1653, 2116, 1185, 1591, 317, 2132, 2105, 2393, 2046, 3159, 260, 2453, 3945]"
787,"[2028, 527, 260, 1198, 589, 1, 1270, 1265, 1923, 1197]","[3452, 2502, 1732, 2712, 2692, 3114, 3147, 1799, 3745, 3751, 150, 2355, 2826, 2395, 2028]"
4592,"[1198, 1291, 589, 1, 1265, 296, 1097, 593, 318, 1307]","[173, 610, 1610, 2371, 648, 1291, 2759, 2424, 2414, 2817, 3107, 2596, 1198, 2991, 2011, 1257, 2470]"
4269,"[260, 1196, 1265, 1278, 750, 1307, 2918, 2797, 1097, 858]","[260, 1301, 1924, 3751, 3306, 3599, 3703, 3396, 3793, 750, 2657, 1125, 1210, 2369]"
3191,"[1291, 1270, 480, 2000, 2028, 1097, 1527, 1, 318, 2628]","[2806, 494, 3827, 3325, 3861, 198, 2671, 1291, 3555, 2393, 1220, 1866, 3082, 2002, 368, 539, 1129, 1193, 480]"
4560,"[1198, 527, 858, 2918, 1, 1307, 1610, 2194, 1221, 2791]","[3681, 3146, 1393, 1247, 3210, 527, 1777, 923, 3081, 3175, 541, 1228, 3135, 3614, 1594, 700, 1500, 2401, 3543, 3508, 1231, 1401, 1198]"
2847,"[318, 2571, 1136, 2762, 1265, 2028, 527, 1240, 1210, 1]","[539, 3671, 3477, 21, 63, 648, 2161, 2683, 3785, 1247, 1210, 104, 750, 1527, 2762, 1682, 1895, 1193, 3067]"
4347,"[2571, 318, 593, 296, 1196, 260, 2028, 1198, 356, 1270]","[593, 1722, 1370, 2571, 1783, 3247, 553, 296, 2539, 2424, 2541, 1682, 2713, 628, 356]"
3121,"[1196, 589, 1240, 593, 296, 1198, 50, 1036, 1210, 318]","[3081, 3147, 1862, 3273, 589, 1961, 3113, 2505, 593, 50]"
1052,"[1247, 908, 1230, 750, 1084, 1136, 1952, 969, 858, 2396]","[1148, 1952, 969, 908, 1247, 2935, 3083, 3467, 446, 2396]"
1879,"[1198, 2028, 1036, 1210, 2762, 527, 1265, 356, 1, 1136]","[3502, 507, 1198, 3259, 2058, 1304, 349, 2353, 1036, 553, 2959, 266, 3552, 1370, 1206, 1968, 1302, 3629, 1, 2064]"
5960,"[2918, 2797, 1265, 1198, 1, 1196, 1197, 1097, 260, 318]","[2805, 3516, 450, 2672, 1621, 3548, 4, 1547, 708, 357, 3591, 2918, 2797, 1485, 1304, 2436, 858, 1265]"
2176,"[260, 1198, 50, 1208, 1221, 1394, 1240, 1265, 1270, 1089]","[300, 2022, 2294, 1883, 1952, 32, 1333, 2966, 260, 3362, 3676, 1270, 3019, 1208, 1207]"
1799,"[296, 318, 593, 50, 1704, 858, 1196, 1673, 1208, 1198]","[1094, 3100, 247, 39, 17, 3260, 296, 357, 1635, 2291, 2329]"
3768,"[1270, 1197, 318, 2028, 858, 1387, 50, 1610, 2797, 1307]","[1610, 493, 1959, 2447, 2150, 1307, 1653, 3882, 3019, 2734, 1391, 2401, 1278, 3174, 50, 858, 1387, 162, 3760, 1270, 357, 3897, 610, 2596, 2144, 2502, 3635, 538, 3157, 3552, 1028, 3623, 1197, 1947, 3007, 2110, 3107, 2028, 1090, 1358, 3671]"
3138,"[260, 1270, 1196, 1198, 2571, 1097, 1197, 1240, 1265, 1136]","[1552, 2000, 3593, 923, 1270, 1610, 2311, 1321, 3421, 3804, 900, 3623, 3114, 2001, 1208, 2124]"
4281,"[1270, 2797, 1197, 1265, 1136, 1240, 2000, 1079, 1036, 1220]","[3792, 2064, 2115, 3467, 2796, 1663, 492, 1960, 2070, 3397, 1246]"
3568,"[1198, 541, 2571, 750, 858, 589, 1208, 1036, 1387, 1270]","[2571, 3527, 541, 3062, 1208, 1198, 2944, 589, 1921, 3342, 750, 1573]"
429,"[260, 296, 1198, 318, 2571, 858, 2762, 1240, 50, 1136]","[2948, 1466, 1729, 260, 2600, 1204, 3408, 2186, 1387, 2976, 2485, 1036, 589, 1673, 318, 3185, 858]"
3600,"[1198, 260, 2918, 593, 1, 1197, 296, 2028, 1136, 2571]","[1193, 3102, 2469, 1020, 3733, 1304, 1246, 1135, 2160, 1958, 3359, 1023, 3421, 2054, 1278, 3147, 3201, 3363, 1231, 1777, 2803, 1704, 1288, 168, 593, 2146, 1, 1485, 3204, 2918, 597, 1358, 2028, 2108]"
3430,"[318, 296, 593, 1196, 1270, 1097, 1197, 1208, 3471, 1]","[907, 2739, 2352, 1446, 21, 1270, 500, 954, 1041, 318, 1952, 2064, 1196, 2969, 920, 3567, 3448, 1957, 1230, 1271, 1358, 3174, 155, 3916]"
2919,"[1196, 260, 1198, 1036, 480, 2000, 2028, 1610, 593, 1]","[480, 1196, 1639, 150, 188, 1552, 2872, 2990, 50, 2105, 1198, 1222, 253, 2028, 1356, 260, 3052, 2080, 3354]"
2454,"[1196, 1198, 356, 318, 1610, 2028, 1307, 1265, 1968, 593]","[1198, 2012, 593, 3396, 2144, 1196, 312, 3259, 79, 1033, 3448, 318, 516, 356, 3253, 1265, 908, 2406, 1307, 317]"
971,"[1196, 589, 1036, 1197, 2000, 1610, 593, 1136, 296, 3471]","[380, 1653, 778, 1196, 3081, 3499, 2041, 2997, 296, 2140, 2193, 3247]"
204,"[2028, 1197, 296, 2918, 2194, 1307, 1387, 3471, 2396, 541]","[1197, 2077, 3615, 3471, 337, 3702, 434, 2761, 802, 1997, 653, 1089, 414, 104, 3253, 920, 1231, 2028, 1810, 1379, 3508, 539, 2735, 2406, 1012, 292, 1299, 1394, 2628]"
3975,"[1196, 260, 593, 318, 1036, 2571, 1270, 2028, 1197, 527]","[1729, 1961, 3527, 1036, 1090, 2028, 3418, 3785, 3608, 2841]"
4490,"[260, 1198, 1196, 1387, 3471, 1036, 1270, 1136, 1221, 296]","[1527, 3471, 50, 2202, 2138, 2333, 223, 2390, 2921, 1358, 2819, 920, 3551, 2401, 2476, 3203, 1321, 2186, 3516, 260, 2527]"
718,"[1198, 1196, 1610, 260, 589, 356, 1240, 593, 1291, 2000]","[1500, 104, 1100, 3646, 1610, 1682, 3911, 2997, 1, 1387, 141, 3114, 380, 589]"
2222,"[2918, 1265, 2797, 1097, 1198, 1, 1196, 1704, 1968, 1197]","[141, 3528, 1588, 590, 527, 3360, 282, 3448, 1968, 2724, 1701, 3548, 17, 1265]"
5616,"[260, 1198, 1270, 1240, 1208, 2918, 1278, 593, 3421, 296]","[3167, 1220, 1247, 260, 1250, 1945, 1270, 3361, 1193, 593, 2396, 3421, 2918, 3062]"
2288,"[1136, 593, 908, 260, 50, 541, 1230, 1196, 1198, 318]","[1394, 1080, 2384, 908, 1719, 778, 1120, 1254, 2022, 1090, 1276, 3196, 3683, 1250, 2951, 2502, 541, 1095, 1272]"
1434,"[2571, 356, 380, 589, 1240, 1196, 1291, 1210, 1036, 648]","[2628, 153, 1562, 356, 3248, 32, 414, 267, 2717, 520, 2354]"
499,"[1307, 1270, 1196, 1265, 2762, 296, 2028, 1, 2918, 1036]","[1299, 2312, 1660, 2150, 1293, 1968, 1923, 1090, 2671, 2145, 475, 920, 3528, 2154, 3418, 1961, 2146]"
4951,"[1198, 296, 1197, 1394, 1270, 50, 527, 1265, 1208, 1247]","[2761, 1258, 1204, 80, 3499, 3915, 2391, 1247, 199, 1132, 3911, 1333, 2959, 3081, 920, 2973, 1278, 2144, 922, 1834, 3783, 1179, 1198, 1095]"
3816,"[260, 1196, 1197, 1291, 1240, 2000, 1097, 1210, 2797, 2571]","[1197, 1918, 2857, 3706, 1023, 368, 2571, 1220, 2875, 2134, 2000, 899, 3516, 2371, 2050, 2951, 2140, 750, 2378, 2125, 2384, 50, 2015, 2405, 1394, 858, 356, 2150, 2001, 2989, 1131, 2372, 2467, 2033, 1552, 3633, 1968, 551, 1678]"
3087,"[1270, 1196, 260, 318, 2571, 1265, 1240, 2762, 1210, 2797]","[2125, 1660, 674, 60, 318, 230, 2009, 1079, 3418, 58, 1092, 536, 597, 2193, 337, 508, 2539, 2, 2312, 2875]"
2995,"[1196, 2571, 1036, 1197, 1387, 1136, 2194, 593, 2918, 2797]","[610, 924, 3264, 1196, 2403, 3841, 3836, 10, 1036, 2989, 1918, 2815, 2311, 3396, 2571, 1197, 1126, 3519, 3654, 2140, 2951, 407]"
509,"[1240, 1270, 1197, 1136, 1097, 589, 2028, 2918, 858, 1036]","[2435, 366, 1704, 1215, 1193, 427, 1835, 1246, 305, 2959, 1845, 1258, 1921, 1475, 778, 1690, 2770, 1222, 436, 308, 2883, 2944, 2060, 2692, 858, 1635, 1237, 3274, 2355, 3163, 1945, 1371, 407, 2359, 490, 1834, 3678]"
5827,"[2571, 1198, 1196, 260, 1210, 1270, 1265, 1291, 356, 1197]","[3450, 597, 3527, 593, 2302, 316, 3101, 1129, 1641, 1372, 1393, 1968, 380, 2291, 648, 144, 1500]"
2747,"[1196, 260, 1270, 1198, 318, 1394, 50, 2797, 2571, 2396]","[700, 357, 449, 1500, 1223, 1777, 1196, 232, 318, 1046, 1641, 2797, 1261, 39, 2102, 2174, 2080, 1449, 1172]"
1115,"[260, 1198, 296, 1240, 1136, 2028, 50, 2571, 1208, 2762]","[260, 735, 296, 2005, 3918, 2161, 2021, 2140, 1228, 3362]"
19,"[260, 1240, 1291, 296, 1610, 1097, 1136, 50, 527, 2194]","[3510, 1307, 1722, 17, 1961, 2949, 3264, 1291, 1220, 380, 1215, 720, 1918, 1321, 2841]"
1561,"[296, 593, 1265, 527, 1307, 1196, 2997, 50, 1704, 260]","[3408, 1747, 1704, 215, 3176, 2011, 1635, 296, 1678, 3943, 590, 3751, 1307, 3067, 543, 1821, 527]"
494,"[1198, 1196, 260, 2918, 1, 1291, 356, 2797, 1210, 1197]","[2006, 3061, 355, 2628, 1923, 3671, 317, 551, 1125, 1544, 585, 3157, 743, 648, 2393, 1079, 520, 1220]"
5794,"[1198, 1196, 1, 1278, 2791, 1240, 2000, 1220, 1968, 1291]","[3210, 1588, 1920, 3361, 2463, 1937, 2628, 3, 1285, 3448, 2163, 135, 1220, 1410]"
2649,"[2797, 1307, 1198, 1265, 1197, 1079, 1196, 260, 2791, 1240]","[541, 32, 520, 357, 2359, 1079, 1222, 1196, 1240, 2302, 1257, 1090, 610, 3247, 1449, 1307, 2352, 1777]"
5121,"[1196, 1198, 260, 1270, 1265, 1197, 356, 1240, 2918, 1036]","[585, 357, 3006, 500, 1370, 1265, 543, 3543, 3052, 2006]"
731,"[260, 1196, 2918, 1265, 1278, 1394, 296, 2571, 1240, 593]","[955, 1639, 2717, 357, 3451, 2598, 539, 1564, 17, 3500, 2124, 719, 3, 2572, 1247, 3301, 3608, 1390, 2161, 85, 705, 1265, 2948, 907, 2295, 784, 3712, 1126, 2193, 3324, 1285, 2424, 1689, 1317, 2997, 801, 2266, 1080, 3108, 1278, 3060, 380, 585, 3685, 2966]"
5833,"[593, 2762, 296, 1265, 2571, 356, 1196, 1198, 1393, 260]","[2734, 1959, 265, 2908, 2070, 1041, 300, 3176, 2391, 475, 1230, 2771]"
2881,"[2571, 1196, 589, 260, 1198, 1197, 1210, 1270, 593, 1]","[3868, 1257, 2840, 3861, 1197, 551, 3513, 3173, 593, 223]"
5881,"[1196, 1198, 1270, 1393, 2028, 260, 2396, 527, 1197, 1097]","[307, 3255, 2028, 70, 205, 708, 2875, 380, 2424, 25, 2125, 1888, 3247, 2272, 2359, 543, 1682, 3253]"
2529,"[1097, 1240, 1, 2918, 1265, 1307, 1220, 589, 1387, 296]","[3751, 1012, 380, 2145, 2038, 2080, 1, 3, 1148, 1936, 3107, 2048, 590, 1968, 508, 135, 914, 368, 1304, 616, 2762, 3175, 3388, 62, 1240, 1713, 2193, 597, 1135, 802, 1376, 1573, 1206, 2043, 2139, 157, 3715, 239, 1285, 1015, 3701, 2746, 3274, 337, 2002, 2001, 801, 1093, 2141, 2546, 750, 2312, 2815, 3264, 2089, 2057, 1258, 1485, 1096, 329]"
5010,"[1208, 858, 923, 1304, 1272, 260, 1247, 3471, 527, 1196]","[2966, 1208, 3359, 3148, 2312, 2669, 969, 527, 3066, 3072]"
5009,"[260, 1196, 1240, 1, 1097, 1210, 541, 750, 1265, 1394]","[920, 1953, 3654, 750, 329, 3704, 316, 969, 1394, 260, 2918]"
5187,"[1240, 1197, 593, 1291, 3471, 296, 1136, 1036, 2028, 858]","[3471, 3114, 2949, 1215, 858, 318, 1136, 3175, 1240, 2011, 2883, 3635, 899, 1375, 3639, 2959, 2046]"
4824,"[296, 1198, 1196, 1270, 1265, 1240, 2762, 1097, 1036, 1394]","[1198, 2071, 252, 1172, 3555, 2359, 3361, 3543, 356, 141, 590, 991, 1660, 3424, 3253, 480, 2144, 2467, 2243, 1394, 2294, 3755, 249]"
5776,"[2571, 1210, 1197, 2762, 858, 1097, 1291, 1136, 1265, 2000]","[1921, 3114, 2194, 1197, 2762, 2944, 1301, 858, 246, 2278, 493, 2105, 2391, 1228, 3020, 2571, 2012, 1653]"
4715,"[1198, 2918, 1036, 1197, 1210, 1, 1265, 589, 1291, 2194]","[1722, 3258, 3196, 1394, 3751, 3082, 441, 969, 514, 3685, 2918, 1231, 1221, 3267, 1198, 1307, 2391, 223, 1968, 1080, 1257, 2140, 1120, 1466, 750, 3450, 2003, 2396, 3809, 1, 150, 1208, 1036, 527, 480, 2710, 2278, 543, 1845]"
3473,"[1198, 1265, 318, 2797, 260, 296, 593, 527, 1, 1079]","[1221, 2243, 3408, 3358, 17, 1961, 858, 1295, 1704, 2797, 224]"
5208,"[296, 1196, 260, 1240, 1198, 527, 1270, 1036, 1265, 1197]","[2686, 1358, 3916, 3555, 2976, 2355, 2702, 2710, 1573, 349, 1215]"
805,"[356, 539, 1, 597, 1307, 2396, 1393, 39, 1270, 2762]","[2080, 1307, 539, 2485, 1894, 3453, 3623, 1210, 2424, 597]"
1963,"[296, 593, 527, 150, 2762, 300, 50, 2396, 1094, 2028]","[25, 1660, 1633, 2243, 523, 1727, 562, 300, 3176, 593, 314, 3255, 3060, 3101, 527, 678, 150]"
496,"[1198, 1210, 296, 1036, 318, 593, 1265, 2918, 50, 1097]","[370, 1391, 2502, 1198, 3510, 520, 1704, 593, 1356, 1376, 3624, 21, 1544, 172, 1372, 3945, 3114, 1333, 329, 2918, 3512]"
3536,"[1196, 260, 593, 1036, 1210, 2762, 1240, 1197, 356, 296]","[2541, 628, 2712, 3005, 3113, 2762, 1036, 2329, 1197, 3793, 2058, 2572]"
4790,"[296, 318, 50, 527, 1198, 260, 2762, 1265, 1704, 1136]","[2280, 296, 1090, 1094, 372, 469, 1249, 2240, 265, 1517, 2348, 1885, 3783, 3253, 1923, 3635, 2329, 3683, 1300, 3358, 2076, 3910, 1237, 3408, 446]"
1021,"[858, 1196, 1136, 1193, 908, 296, 318, 541, 1387, 3471]","[1945, 1206, 899, 3671, 858, 3730, 3095, 1953, 950, 1230, 1196, 1217]"
3796,"[1196, 1136, 858, 1265, 3471, 318, 2918, 593, 1197, 1304]","[914, 1304, 1936, 1945, 2944, 1293, 3105, 1961, 1230, 1096, 3099, 830, 1081, 2747, 1206, 1958, 3813, 852, 3688, 3363, 3685, 905, 3507, 3543, 1228, 951, 1221, 3814, 2003, 858, 1208]"
5198,"[318, 593, 50, 1196, 2571, 1197, 1136, 260, 2918, 1]","[337, 3751, 1391, 1648, 527, 1885, 2889, 2355, 1997, 3913, 3358, 1921]"
4845,"[318, 296, 593, 1197, 527, 1136, 1247, 1, 1641, 1394]","[3044, 2108, 1028, 1821, 1210, 3007, 2697, 2247, 778, 2762, 527, 898, 2248, 1484, 1197, 265, 2501]"
2541,"[356, 2918, 597, 1270, 3448, 2470, 1485, 1307, 1265, 2797]","[207, 691, 2469, 195, 2375, 1353, 2301, 374, 2796, 2797, 2111, 2791, 62, 1265, 93, 1135, 1556, 743, 248]"
1230,"[1196, 1291, 593, 2762, 2000, 1610, 541, 356, 2797, 1220]","[1261, 3273, 2692, 3210, 2012, 2000, 2710, 1291, 3911, 2997, 2672, 2139, 2762, 1356, 3897, 541, 1500, 1205, 2581, 527, 1196, 2883, 2097, 1921, 3175, 1080]"
2885,"[2918, 1270, 1265, 1198, 1196, 2791, 260, 356, 3253, 318]","[3253, 852, 3591, 3793, 381, 1732, 223, 2406, 1265, 2567, 3060, 288, 514, 50, 11, 1057, 589, 2671, 2141]"
2398,"[318, 593, 260, 50, 1198, 1196, 1221, 1393, 1193, 1358]","[1090, 1883, 1231, 1680, 1401, 922, 161, 3471, 1271, 150, 11, 508, 3477, 1641]"
4466,"[1198, 1196, 1394, 1197, 750, 296, 1270, 593, 3471, 1288]","[3090, 3551, 2352, 1211, 3649, 3422, 3363, 1663, 2921, 1295, 3733]"
6018,"[1196, 2571, 1270, 1036, 1291, 750, 2028, 480, 593, 1136]","[2571, 2527, 3203, 2028, 750, 527, 1527, 288, 2021, 1036, 1544]"
2240,"[1196, 1198, 1270, 2028, 2000, 541, 1387, 318, 2762, 296]","[1673, 1196, 435, 1544, 515, 1303, 2527, 3508, 1198, 2011, 1356, 3499, 2266, 1270, 1204]"
861,"[1197, 2797, 1079, 1198, 1196, 1220, 1136, 260, 1240, 1265]","[2064, 2248, 2011, 1220, 21, 2797, 2111, 3740, 1265, 1297]"
737,"[858, 2571, 1221, 541, 1240, 1197, 1193, 2762, 1265, 3471]","[2194, 1278, 480, 858, 25, 1206, 3185, 3052, 3176, 1376, 1207, 3949, 589, 3328]"
885,"[260, 2571, 1210, 1270, 1198, 1240, 1197, 589, 318, 2028]","[150, 1197, 3802, 1210, 50, 32, 541, 1042, 1270, 1240, 3]"
1105,"[1240, 2571, 1036, 2762, 1387, 1270, 1136, 1197, 1210, 1208]","[924, 750, 2395, 2485, 1387, 1997, 3256, 1729, 1270, 1610]"
4107,"[1196, 1240, 1136, 296, 1097, 1, 318, 2000, 50, 1220]","[2134, 920, 112, 2463, 3785, 3033, 3863, 1702, 2145, 1665, 1663, 1249, 253, 272, 2000, 1097, 2174, 517, 653, 600, 2115, 1148, 2393, 1610, 1136, 2683, 2826, 2348, 296, 1196, 1033, 2702, 1372, 3712, 3418, 858, 2540]"
3989,"[1307, 318, 2918, 1265, 593, 1097, 1197, 260, 1, 1968]","[2872, 1197, 3260, 25, 1968, 2908, 1299, 1097, 728, 1291, 1952, 2359, 2070, 3147, 3811, 2145, 2943, 428, 3201, 1079, 2424, 1307]"
134,"[1196, 2571, 1198, 589, 1210, 1270, 2762, 318, 1240, 1197]","[524, 1876, 1711, 3624, 2302, 2353, 1641, 3534, 1653, 1527]"
1692,"[1136, 296, 1193, 593, 260, 1230, 1394, 1198, 527, 1084]","[1719, 1186, 950, 1240, 1222, 3725, 3361, 1197, 1944, 969, 3685, 2762, 3095, 541, 2028, 1231, 260, 1258, 318, 1084, 2019]"
3690,"[296, 593, 2571, 2762, 1265, 1196, 1198, 2997, 527, 2918]","[3267, 3176, 216, 480, 784, 180, 3081, 300, 2282, 1732, 62, 2997, 527, 1183, 1885, 141]"
904,"[1198, 1240, 2571, 2000, 1270, 1210, 593, 1610, 2028, 1291]","[1092, 1388, 1610, 1193, 3102, 1049, 3264, 1379, 1321, 3679, 590, 1089, 208, 1997, 1222, 2459]"
5536,"[593, 296, 1196, 260, 858, 527, 2028, 2918, 1197, 1265]","[858, 25, 3793, 29, 589, 1527, 1196, 2406, 1258, 11, 1589, 3684, 1207, 2231, 1393, 1810, 1464, 3706, 1222, 2918, 2371, 3176, 3510, 2329, 2968, 1997]"
5765,"[260, 1196, 2571, 1210, 1270, 1291, 593, 541, 296, 1097]","[348, 1610, 112, 2810, 3210, 2762, 653, 543, 924, 1265, 208, 3032, 541, 2571, 745, 2628, 1148]"
1843,"[296, 1198, 593, 1221, 318, 50, 541, 1193, 2997, 1394]","[1193, 1230, 3671, 480, 1387, 778, 1913, 1171, 1960, 3359]"
832,"[2918, 1, 1198, 2797, 1196, 1079, 296, 1136, 260, 2791]","[368, 1965, 1884, 2502, 3809, 2080, 3129, 1845, 1961, 3507, 1394, 3868]"
3934,"[260, 2571, 1270, 1197, 1136, 1210, 1, 296, 1097, 593]","[1097, 260, 2174, 818, 1278, 1, 2005, 2140, 3793, 2959, 2571, 674, 3108, 1270, 2359, 1197]"
5129,"[1240, 1198, 1210, 1197, 1136, 480, 593, 1, 1291, 318]","[480, 924, 3147, 1210, 1240, 1358, 2846, 593, 2628, 1653, 1230, 2294, 969]"
2523,"[1240, 593, 2571, 1270, 1210, 527, 1036, 2028, 2918, 589]","[551, 3918, 2791, 3108, 2968, 3421, 3148, 2657, 2161, 1031, 1036, 1997, 2105, 778]"
848,"[260, 2571, 1197, 2762, 527, 1265, 589, 858, 1136, 2028]","[589, 1148, 2028, 3052, 2396, 2571, 1500, 1527, 1197, 1704, 1885]"
3961,"[1196, 1198, 2571, 1136, 1270, 1387, 1197, 1036, 858, 593]","[2459, 3658, 1997, 724, 1136, 1196, 2997, 2396, 1924, 1387, 3147, 3700, 3760, 1148, 2571, 1007]"
2145,"[260, 1270, 1198, 1210, 1197, 1036, 2918, 2000, 541, 3471]","[663, 2005, 3702, 2395, 1064, 3253, 2791, 1210, 3793, 1885, 1270, 1375, 3397, 1205, 317, 541, 1042, 3745, 3159, 2011, 3081, 3608, 260]"
4083,"[1136, 858, 1291, 2571, 2797, 2194, 1220, 593, 589, 1]","[2011, 2352, 2374, 3701, 1500, 21, 3507, 3811, 1042, 357, 3101, 2262, 3685, 3801, 1209, 3311, 2968, 2301, 1069, 1291, 2527, 2797, 3375, 1932, 2872, 3308, 2391, 858, 2409, 589]"
5087,"[1270, 318, 1240, 2571, 1291, 2000, 356, 2918, 1265, 2797]","[1135, 3255, 480, 616, 2567, 17, 3793, 3510, 3448, 3148, 3916, 1270, 2115, 1960, 2396, 3615, 318, 597, 1302, 2353, 2240, 1291, 2889]"
1474,"[296, 260, 1196, 593, 2571, 1136, 50, 1198, 750, 2997]","[750, 1885, 2839, 1050, 2437, 1210, 2140, 3148, 223, 2291, 2997, 260, 2630, 1196]"
1001,"[296, 318, 593, 50, 1196, 2571, 1265, 1358, 1393, 1]","[3951, 1, 2966, 1358, 2571, 3855, 3794, 2712, 1844, 2442, 3052, 3903, 158, 3173, 3174, 2272, 446, 388, 3163, 1265, 2545, 1446, 1747, 1836, 3915, 2976, 1184, 2012, 508, 3512, 1094]"
5885,"[260, 1196, 1198, 296, 318, 1240, 2028, 527, 1197, 1270]","[2712, 1095, 3499, 3006, 1125, 1358, 3555, 3510, 1196, 3175, 2028, 3513]"
1383,"[1198, 1307, 1197, 1394, 2396, 1079, 1, 3471, 908, 1304]","[39, 3072, 509, 3451, 2357, 1, 2291, 1198, 11, 2302, 673, 926, 480, 538, 1816, 3671, 1885, 1380, 539, 2696, 3263, 2352, 2539, 2109, 1957, 1321, 2065, 898, 908, 3684, 1354, 720, 1094, 1079, 3897, 2857, 1150, 3135, 2202, 3608, 2125, 3408, 955, 1441, 1307, 1197, 2396, 2406, 3448, 322, 1210, 2151, 2746, 348, 1394, 2804, 3006, 1184]"
610,"[260, 1196, 1198, 2571, 1240, 1270, 1097, 589, 296, 527]","[265, 3683, 2628, 1961, 1240, 2021, 1250, 527, 2248, 260, 1196, 589, 1079]"
2237,"[593, 296, 1196, 1265, 1393, 50, 2396, 2797, 1136, 2762]","[1896, 2770, 2390, 1304, 2872, 1295, 1188, 508, 1193, 223, 2302, 902, 1333, 2012, 249, 3675, 337, 1466, 3108, 62, 2243, 1247, 1265, 1286, 3421, 2268, 1958, 3361, 1051, 3763, 2341, 3811, 3359, 1641, 2746, 3649, 3128, 715, 1302, 589, 2071, 2359, 2469]"
4005,"[593, 1270, 2028, 296, 2571, 1240, 2762, 527, 2000, 1197]","[3534, 1240, 648, 1179, 678, 3082, 2023, 3825, 593, 3756, 380, 2134, 2762, 2352, 1573, 1610, 3186, 2001, 1210, 2000, 3654]"
1701,"[1196, 260, 1198, 1270, 1265, 2028, 1307, 1197, 1, 1136]","[1719, 3429, 1197, 2080, 17, 224, 2761, 3176, 2572, 1245, 1610, 1426, 1307, 446, 848, 1171, 1487, 1246, 477, 11, 3507, 1935, 1231, 745, 279, 230, 2804, 2186, 3711, 308, 1041, 3107, 2501, 1221, 3534, 337, 2714, 541, 2391, 3751, 2028, 3081]"
2684,"[318, 1136, 50, 260, 1196, 1265, 1198, 527, 1079, 858]","[1247, 3176, 3007, 1136, 1265, 3910, 1441, 3521, 3260, 265, 318, 25, 1094, 1633, 1358, 1289, 1392, 1263]"
5445,"[1196, 1197, 858, 2571, 541, 1270, 296, 1210, 1097, 50]","[1197, 2797, 1196, 1089, 32, 3366, 3551, 858, 2019, 3634, 1179, 1220, 1222, 50, 2028, 1204]"
2733,"[296, 923, 1247, 50, 1198, 260, 1704, 1228, 1136, 750]","[1952, 246, 2501, 3424, 2357, 1865, 3163, 3060, 2732, 1247, 2859, 306, 3363]"
2772,"[1240, 1196, 2571, 2000, 1210, 1197, 2194, 593, 541, 1136]","[2001, 2000, 2762, 3033, 2396, 3671, 3638, 3702, 1240, 3688, 2474, 1299]"
1338,"[1196, 1036, 1210, 1610, 1270, 1197, 1387, 2762, 527, 480]","[1196, 1036, 555, 2406, 1466, 522, 3536, 2540, 265, 2347, 1387, 3555]"
1624,"[1036, 589, 1197, 1270, 1610, 480, 296, 593, 1387, 1097]","[1610, 1265, 2403, 507, 2993, 2944, 1220, 1036, 180, 2105, 3197, 2949, 541, 3897, 1129, 3396, 1910, 349, 3052]"
