user_id,groundtruth,top10_recommendations
4902,"[768, 769, 1669, 1030, 778, 1419, 914, 1171, 22, 1174, 1695, 1696, 165, 1706, 1451, 1975, 572, 577, 964, 1225, 588, 206, 1248, 231, 2038]","[165, 206, 780, 740, 382, 850, 670, 784, 379, 1554]"
4903,"[768, 577, 1555, 659, 309, 2046, 1175, 1174, 2141, 1402, 1821, 894, 799]","[780, 856, 165, 740, 382, 670, 541, 341, 778, 738]"
4904,"[705, 1889, 356, 1988, 265, 748, 1357, 2284, 302, 658, 1394, 213, 1687, 857, 765]","[765, 740, 1810, 739, 1687, 1554, 748, 478, 541, 1451]"
4905,"[0, 1729, 2146, 1889, 739, 706, 101, 2215, 1867, 1778, 1427, 789, 823, 762, 1659, 733, 670]","[541, 737, 341, 760, 382, 784, 478, 577, 206, 31]"
4911,"[738, 740, 1629, 1225, 842, 829, 751, 433, 657, 788, 245, 189, 830]","[780, 1451, 379, 1810, 165, 2312, 740, 1926, 2339, 1554]"
4913,"[1600, 1281, 640, 1347, 739, 2148, 2090, 139, 780, 2031, 624, 1297, 786, 1842, 1181, 1944, 1049, 349]","[780, 478, 768, 784, 541, 740, 1451, 2090, 165, 738]"
4914,"[768, 1669, 390, 657, 914, 1687, 924, 823, 1215, 965, 968, 1225, 341, 857, 474, 1760, 762, 357, 755, 756, 1784, 1274]","[139, 379, 2339, 1225, 765, 1784, 165, 1669, 31, 22]"
4917,"[1157, 780, 2319, 657, 785, 1554, 1442, 674, 1450, 49, 1975, 578, 195, 964, 1609, 1225, 975, 723, 1880, 996, 100, 745, 746, 1259, 1389, 755, 379, 1919]","[760, 139, 495, 31, 206, 986, 1451, 154, 830, 382]"
4918,"[0, 2184, 914, 789, 1433, 1691, 668, 669, 1447, 683, 1848, 1347, 1350, 1487, 349, 733, 991, 1251, 1509, 1257, 1010, 1784, 761, 2047]","[830, 139, 382, 1907, 206, 989, 1810, 856, 1972, 341]"
4923,"[418, 1861, 422, 1063, 2087, 7, 1131, 829, 205, 1389, 145, 2045, 914, 244, 985, 1978, 989]","[1885, 1907, 837, 1554, 165, 379, 1584, 1124, 1417, 953]"
4924,"[2178, 2181, 1035, 17, 154, 26, 796, 670, 31, 1570, 2090, 2093, 1966, 569, 1878, 1625, 863, 737, 745, 234, 762]","[1342, 878, 324, 1973, 657, 857, 2093, 830, 98, 1810]"
4928,"[0, 1926, 2184, 657, 1810, 789, 1687, 663, 1049, 1947, 1563, 285, 1183, 1826, 167, 1447, 1327, 176, 1205, 1974, 1848, 316, 1727, 1601, 1091, 1350, 331, 1487, 338, 89, 857, 1756, 225, 2285, 884, 761, 1790, 1023]","[830, 1202, 218, 189, 31, 160, 206, 1402, 1055, 1451]"
4929,"[904, 17, 658, 1810, 154, 31, 1442, 806, 43, 1327, 2097, 433, 1972, 1214, 578, 580, 839, 478, 1379, 741, 1390, 750]","[478, 1310, 541, 2049, 737, 658, 657, 1810, 759, 791]"
4930,"[1304, 738, 165, 1030, 1288, 12, 1068, 1361, 1458, 1459, 341, 1848, 91]","[231, 165, 1926, 1584, 1389, 989, 806, 321, 856, 1836]"
4933,"[1669, 1927, 2312, 10, 667, 1451, 191, 1866, 1226, 217, 346, 987, 225, 101, 2413, 752, 1778, 1010, 251]","[787, 986, 191, 1868, 218, 189, 1624, 2312, 632, 968]"
4936,"[1921, 1416, 780, 1167, 785, 914, 791, 1317, 1706, 435, 566, 2233, 576, 2114, 2247, 586, 1234, 615, 1260, 624, 241, 884, 757, 760, 1914, 2302]","[566, 768, 567, 760, 2271, 745, 737, 784, 1347, 2049]"
4938,"[0, 770, 1416, 658, 2074, 1179, 800, 803, 578, 1735, 2125, 1877, 1880, 91, 740, 1776, 753, 1906, 1274]","[165, 738, 541, 765, 740, 2125, 850, 578, 1205, 739]"
4941,"[165, 1515, 748, 2123, 206, 751, 782, 785, 1170, 1554, 857, 1179]","[165, 738, 382, 379, 850, 206, 189, 341, 1451, 663]"
4942,"[1152, 768, 1795, 658, 1171, 1684, 26, 155, 670, 37, 568, 1595, 1217, 578, 1350, 2123, 722, 478, 742, 747, 2285, 762, 1790]","[768, 478, 567, 1810, 572, 566, 737, 745, 784, 578]"
4943,"[1413, 742, 2182, 2284, 1390, 1875, 661, 726, 1049, 382, 31]","[765, 541, 738, 777, 478, 670, 780, 165, 379, 850]"
4944,"[1280, 1792, 771, 1162, 1166, 785, 1177, 666, 541, 1310, 1696, 802, 1332, 1215, 1728, 577, 192, 588, 2124, 206, 1875, 91, 740, 744, 1010, 2035, 756, 754, 1650, 759]","[2049, 817, 2144, 541, 1827, 760, 737, 759, 577, 189]"
4946,"[1030, 1926, 144, 657, 1554, 659, 1304, 1817, 2339, 1322, 2221, 438, 567, 1978, 2238, 1600, 1731, 1225, 586, 1101, 1361, 1618, 346, 474, 858, 349, 2269, 1889, 360, 1004, 2032, 624, 1906, 1778, 1402]","[1696, 206, 1810, 189, 657, 1687, 1183, 670, 1317, 1451]"
4947,"[768, 1795, 1668, 774, 785, 1299, 668, 2333, 1447, 49, 691, 823, 574, 576, 1091, 1866, 726, 2144, 740, 742, 2419, 2421, 1784, 124]","[760, 189, 139, 478, 768, 31, 382, 154, 572, 577]"
4949,"[768, 2049, 1225, 1866, 203, 1035, 682, 144, 754, 1010, 1842, 1554, 342, 1879, 344, 285, 605, 798]","[830, 1202, 1010, 1451, 774, 856, 1225, 1669, 1402, 683]"
4952,"[2049, 769, 16, 658, 1939, 1684, 665, 798, 817, 690, 695, 1978, 1851, 1855, 578, 2247, 975, 738, 1257, 1898, 2284, 1774, 1777, 1010, 755, 1910, 1276]","[780, 670, 760, 737, 740, 738, 165, 765, 189, 382]"
4953,"[768, 780, 658, 1175, 795, 1691, 1696, 1660, 165, 806, 2215, 695, 569, 191, 577, 1091, 342, 855, 746, 364, 754, 1403, 380, 1790]","[780, 165, 1317, 139, 1696, 1208, 1760, 379, 774, 765]"
4954,"[0, 2050, 1282, 1554, 1810, 148, 1687, 792, 1175, 1562, 1691, 795, 541, 31, 2082, 674, 38, 302, 566, 1847, 823, 1465, 1211, 1981, 1600, 577, 1602, 1217, 326, 1237, 854, 91, 992, 738, 1763, 356, 2283, 748, 619, 2414, 633, 762, 1916, 1023]","[1004, 2090, 1317, 1696, 806, 739, 1600, 1687, 1459, 478]"
4955,"[578, 196, 740, 839, 1449, 620, 748, 1421, 1935, 1294, 627, 789, 54, 695, 1304, 662, 730, 349]","[541, 765, 737, 780, 740, 784, 379, 850, 478, 748]"
4958,"[2050, 778, 145, 17, 1171, 661, 1949, 670, 798, 1327, 189, 2237, 1091, 341, 91, 738, 2284, 1656, 1530, 895]","[341, 541, 382, 189, 830, 784, 91, 670, 165, 780]"
4960,"[1413, 1545, 777, 783, 786, 148, 2336, 1571, 1828, 171, 686, 2095, 1728, 1729, 1986, 1863, 331, 1612, 1624, 1756, 349, 478, 356, 1253, 746, 1390, 755, 1402, 1659, 1277, 1790]","[189, 737, 760, 31, 478, 657, 139, 572, 1257, 658]"
4963,"[738, 930, 197, 165, 1980, 1055, 1848, 31, 382, 127]","[830, 1010, 1030, 1402, 495, 968, 31, 1447, 359, 382]"
4968,"[1282, 1667, 772, 785, 924, 800, 160, 32, 1450, 433, 817, 1215, 1216, 330, 842, 850, 470, 1889, 1378, 2285, 1532, 1533, 1790]","[765, 1378, 379, 2034, 1790, 541, 1735, 1554, 1281, 2165]"
4969,"[2112, 801, 1030, 2118, 1451, 206, 722, 1395, 2164, 661, 663, 1498, 91, 189, 2047]","[768, 760, 1451, 780, 577, 1861, 670, 784, 165, 567]"
4971,"[318, 226, 165, 777, 2284, 12, 760, 341, 1205, 1591, 1016, 91, 1182]","[765, 165, 1205, 740, 670, 850, 748, 541, 2165, 794]"
4975,"[770, 1157, 2439, 904, 1675, 139, 785, 1425, 663, 924, 1055, 1183, 803, 2224, 2097, 2227, 1972, 2356, 566, 569, 2233, 2238, 577, 2113, 1219, 1858, 705, 1222, 2248, 2392, 2269, 991, 2143, 1380, 744, 747, 1516, 2284, 1774, 2290, 244, 2299, 1277]","[1202, 2144, 688, 2165, 780, 1554, 738, 309, 1777, 1584]"
4976,"[737, 478, 778, 1327, 17, 1810, 627, 1300, 341, 567, 985, 2074, 795, 189, 1886, 1469]","[737, 2049, 1827, 189, 761, 478, 768, 572, 382, 341]"
4977,"[768, 1667, 1926, 778, 1420, 909, 786, 1049, 36, 167, 1833, 44, 1978, 2114, 195, 1609, 330, 1741, 206, 727, 344, 218, 2270, 359, 232, 1006, 368, 754, 1650, 632, 506, 764, 895]","[632, 191, 218, 382, 341, 1907, 1868, 1817, 1030, 206]"
4979,"[0, 1889, 739, 1416, 617, 756, 2038, 1175, 438, 730, 154, 764, 799]","[670, 738, 740, 379, 478, 578, 739, 2125, 748, 541]"
4980,"[737, 641, 1380, 1253, 796, 745, 1614, 2287, 784, 722, 726, 572]","[191, 2017, 495, 632, 438, 986, 667, 171, 331, 1817]"
4981,"[578, 1219, 6, 1225, 1806, 754, 1554, 2165, 2332, 2108, 765]","[765, 2165, 1885, 688, 1554, 748, 1281, 839, 842, 1584]"
4991,"[1927, 145, 1555, 1299, 1304, 1563, 2093, 53, 733, 734, 1248, 1760, 739, 359, 1769, 1129, 2285, 752, 1014, 765, 1790]","[2017, 495, 191, 968, 1817, 986, 1041, 218, 1420, 1827]"
4996,"[1795, 1035, 1806, 273, 1044, 790, 1434, 1947, 1695, 801, 1326, 1584, 1591, 823, 2235, 2238, 191, 195, 1988, 1861, 841, 842, 843, 975, 1361, 341, 347, 731, 1244, 2143, 2273, 226, 1896, 2281, 1129, 1259, 499, 2165, 1784, 380, 382]","[1211, 226, 2165, 318, 738, 975, 780, 245, 670, 1459]"
4997,"[1668, 778, 1301, 22, 1561, 1183, 1311, 1062, 1584, 571, 1470, 1728, 1859, 587, 347, 351, 738, 739, 1403, 1151]","[845, 856, 778, 26, 780, 806, 383, 1470, 347, 231]"
4998,"[672, 739, 1311, 1222, 839, 1030, 218, 1258, 1274, 1293, 1361, 309, 695, 186, 379, 380, 1183]","[780, 670, 1926, 462, 379, 1810, 1451, 739, 206, 1554]"
5001,"[2050, 1155, 1669, 7, 265, 794, 541, 165, 1706, 1068, 2226, 53, 54, 454, 327, 975, 342, 737, 738, 740, 231, 1515, 748, 1773, 762, 127]","[165, 856, 341, 231, 245, 837, 740, 1317, 778, 1004]"
5004,"[800, 954, 738, 771, 1219, 390, 1178, 748, 1326, 2161, 755, 1939, 723, 663, 1784, 154, 382]","[1251, 760, 1827, 657, 2093, 737, 1257, 572, 750, 791]"
5005,"[1760, 165, 2248, 574, 204, 2286, 594, 213, 1174, 857, 478]","[478, 737, 765, 784, 572, 578, 738, 165, 670, 760]"
5006,"[1858, 1861, 1607, 746, 594, 1395, 1907, 341, 1789, 2046]","[541, 761, 663, 559, 1952, 759, 49, 577, 2049, 1776]"
5007,"[0, 769, 7, 383, 1417, 2442, 139, 778, 1293, 2187, 2319, 2066, 19, 1429, 1690, 165, 1702, 1449, 43, 2349, 1458, 2227, 1465, 1466, 1211, 1981, 191, 2112, 1600, 1216, 1985, 577, 1731, 839, 327, 1609, 204, 1101, 1868, 1361, 721, 479, 352, 121, 1380, 743, 107, 109, 1267, 628, 633, 1790, 1407]","[1211, 165, 780, 318, 2339, 226, 1554, 309, 1417, 418]"
5011,"[768, 1281, 0, 640, 1030, 776, 2184, 1419, 1808, 1810, 659, 1170, 1942, 1174, 1432, 924, 670, 801, 165, 2343, 1459, 309, 2046, 1206, 569, 2302, 2112, 837, 2247, 203, 2124, 594, 1877, 1498, 2268, 349, 989, 1248, 1760, 738, 226, 745, 1004, 1902, 241, 1778, 1906, 1138, 245, 757, 761, 1276, 382, 383]","[1004, 2090, 1881, 1176, 1459, 670, 740, 1691, 165, 761]"
5014,"[768, 770, 1922, 776, 1292, 1938, 1939, 661, 801, 566, 1978, 64, 196, 1861, 586, 2124, 722, 2259, 596, 857, 986, 730, 478, 740, 1772, 748, 1010, 1906, 759, 1016, 2046]","[761, 541, 2049, 2271, 663, 1881, 795, 1861, 478, 768]"
5015,"[382, 2124, 975, 495, 1777, 785, 789, 341, 663, 989, 798, 1310]","[737, 777, 495, 382, 754, 341, 577, 784, 1810, 2049]"
5017,"[800, 1248, 737, 744, 746, 206, 2319, 784, 2035, 1460, 663, 349, 2111]","[759, 2049, 541, 784, 1776, 2284, 2125, 744, 349, 737]"
5021,"[704, 2178, 1795, 739, 1157, 828, 2052, 2285, 1169, 785, 789, 823, 1402, 668, 1982]","[1810, 2270, 478, 760, 1827, 572, 189, 750, 31, 1257]"
5022,"[2048, 768, 770, 132, 2052, 777, 780, 1421, 1935, 785, 1297, 1561, 1178, 1183, 2207, 800, 38, 1706, 1459, 309, 2233, 2234, 954, 574, 1856, 321, 1217, 580, 1861, 586, 2124, 206, 1499, 478, 2143, 2151, 2154, 1515, 2284, 2285, 1774, 1259, 1258, 754, 1779, 1778, 1533]","[738, 780, 2049, 2090, 1554, 784, 309, 206, 777, 1696]"
5025,"[1157, 1448, 1695, 1361, 338, 1905, 537, 26, 1023, 1276, 31]","[165, 1554, 1225, 780, 2339, 1784, 309, 627, 2226, 231]"
5030,"[930, 739, 996, 740, 578, 382, 938, 753, 627, 22, 830, 351]","[541, 760, 765, 632, 740, 627, 382, 341, 189, 1554]"
5031,"[7, 1419, 780, 525, 660, 1433, 794, 434, 309, 1591, 1216, 1861, 1225, 204, 589, 975, 213, 347, 1655, 1663]","[1004, 26, 780, 1317, 2075, 778, 1584, 1465, 383, 1215]"
5033,"[0, 806, 327, 1927, 1225, 71, 1451, 525, 627, 85, 566, 1621, 760, 189, 574, 1919]","[1451, 191, 667, 830, 1817, 206, 1907, 218, 2409, 189]"
5034,"[1633, 637, 774, 583, 775, 1350, 1916, 2285, 2097, 756, 1173, 567, 730, 794, 987, 1756, 285, 799]","[189, 760, 478, 31, 495, 577, 768, 2270, 154, 1010]"
5036,"[800, 930, 99, 2281, 43, 2125, 850, 628, 2165, 854, 1243, 1244, 1215]","[359, 160, 2339, 2144, 817, 1248, 43, 775, 1866, 1310]"
5037,"[1280, 801, 1696, 739, 740, 1926, 774, 1656, 1395, 1016, 1465, 794, 830]","[165, 738, 541, 740, 765, 670, 850, 784, 1776, 777]"
5038,"[768, 1669, 139, 17, 657, 789, 663, 155, 799, 1183, 1696, 801, 1317, 2215, 302, 1974, 695, 85, 2263, 474, 1756, 1889, 738, 739, 744, 882, 884, 1014, 2038, 1656, 380]","[1810, 139, 1696, 1451, 206, 189, 989, 31, 1687, 382]"
5040,"[1345, 36, 740, 2090, 2126, 2143, 1626, 1687, 1817, 1498, 1883, 2079, 2046, 799]","[657, 857, 2093, 478, 541, 737, 780, 189, 1810, 2090]"
5042,"[2433, 1154, 769, 2052, 1410, 775, 12, 1169, 786, 1939, 1810, 1554, 1041, 792, 26, 667, 668, 2333, 2075, 670, 1696, 1704, 2171, 686, 1457, 690, 691, 2356, 1206, 1975, 2046, 189, 704, 578, 195, 1221, 331, 843, 2125, 850, 1875, 341, 856, 857, 986, 91, 1370, 2270, 992, 737, 2273, 1249, 740, 2277, 2406, 2016, 759, 1388, 751, 752, 1010, 1395, 2165, 119, 2299, 638, 763]","[738, 2165, 627, 379, 1554, 1762, 2093, 478, 1370, 850]"
5043,"[1152, 1795, 1669, 902, 1926, 1416, 17, 787, 1174, 1049, 1317, 167, 1447, 829, 839, 1225, 330, 726, 91, 347, 1251, 100, 1638, 1010, 379]","[1030, 359, 1402, 1451, 379, 189, 382, 165, 1817, 2144]"
5045,"[1668, 1157, 1030, 776, 778, 1935, 1554, 1684, 662, 1687, 1182, 2087, 704, 705, 1091, 964, 842, 2392, 217, 857, 731, 730, 627, 2164, 379, 765, 1790]","[31, 341, 780, 206, 572, 768, 541, 1687, 577, 1889]"
5046,"[1760, 1092, 806, 1482, 1068, 206, 1907, 21, 341, 309, 1470]","[383, 856, 1470, 1389, 245, 382, 347, 1974, 1972, 780]"
5049,"[1281, 2312, 1296, 1784, 794, 930, 2344, 1709, 1220, 854, 1367, 856, 2009, 474, 996, 2281, 748, 2419, 1400, 2172, 382]","[379, 1584, 765, 748, 309, 740, 1225, 1784, 739, 1669]"
5050,"[1921, 2178, 774, 2312, 778, 1292, 780, 659, 791, 2074, 669, 798, 541, 1322, 302, 2351, 1208, 574, 577, 1091, 2248, 843, 462, 1872, 856, 732, 2144, 1767, 1131, 2284, 2413, 2285, 884, 1784, 761, 1021]","[541, 2049, 784, 478, 770, 765, 189, 761, 780, 768]"
5052,"[738, 99, 619, 780, 589, 2060, 1561, 1554, 1205, 633, 2074, 1691, 1244, 1214, 1855]","[780, 1836, 1205, 740, 670, 26, 1691, 383, 1499, 738]"
5057,"[1926, 778, 1419, 2316, 780, 1675, 1561, 433, 309, 1215, 66, 845, 2128, 474, 1499, 996, 1259, 620, 1139, 2164]","[780, 778, 739, 382, 206, 341, 1696, 2312, 1926, 657]"
5060,"[1696, 746, 2123, 2284, 754, 341, 662, 189, 379, 572, 2333]","[495, 189, 154, 968, 1817, 191, 760, 2017, 830, 1810]"
5061,"[1287, 780, 657, 1179, 667, 541, 803, 309, 1974, 186, 1216, 1728, 1220, 842, 1493, 1244, 1889, 738, 1252, 1389]","[784, 780, 541, 572, 578, 768, 567, 165, 569, 478]"
5066,"[769, 2179, 19, 1687, 1944, 1691, 797, 806, 2094, 2097, 1461, 828, 845, 1624, 1625, 218, 731, 349, 1502, 1638, 102, 744, 2161, 627, 884, 760, 762, 2302, 2047]","[780, 206, 189, 165, 541, 857, 830, 1451, 760, 738]"
5070,"[0, 2433, 2178, 771, 773, 1926, 1413, 2314, 2186, 12, 657, 662, 1176, 1817, 1304, 794, 801, 806, 167, 809, 2090, 1450, 2095, 695, 189, 68, 964, 1610, 206, 722, 985, 1370, 2011, 858, 478, 737, 738, 740, 741, 742, 231, 1898, 1515, 1649, 241, 627, 379, 1907, 2171]","[495, 189, 737, 206, 577, 761, 777, 478, 2093, 154]"
5072,"[832, 1889, 764, 360, 302, 111, 789, 1817, 26, 572, 575]","[139, 780, 189, 206, 31, 760, 382, 657, 737, 2093]"
5073,"[774, 135, 783, 17, 1939, 2333, 1447, 1202, 823, 189, 576, 579, 1874, 217, 857, 92, 349, 102, 372, 1787, 893, 382, 1151]","[541, 189, 31, 765, 744, 754, 382, 206, 1810, 777]"
5076,"[2247, 2184, 1320, 1866, 2319, 1906, 2324, 1207, 1881, 2203]","[165, 1211, 780, 1584, 309, 740, 738, 231, 379, 748]"
5077,"[739, 1926, 2312, 1675, 748, 2222, 2223, 1968, 206, 2226, 26, 827]","[1885, 1470, 1211, 6, 231, 165, 1584, 2153, 1472, 2115]"
5078,"[778, 788, 277, 792, 685, 1978, 1344, 1986, 195, 579, 196, 586, 331, 588, 2268, 1760, 1253, 2035, 884, 632, 763]","[577, 737, 2270, 478, 154, 1827, 2049, 541, 759, 761]"
5079,"[1248, 226, 964, 4, 1030, 7, 778, 1451, 1068, 1137, 1362, 1886, 2164, 91, 1885, 1470, 1055]","[1447, 830, 1339, 856, 1030, 1342, 1016, 1055, 1974, 26]"
5080,"[1889, 1509, 2151, 136, 169, 1513, 2090, 1068, 302, 434, 633, 26, 1691, 1404, 63]","[1211, 1154, 499, 205, 136, 1068, 2075, 2135, 1516, 948]"
5081,"[1024, 2050, 1795, 1416, 794, 1179, 1696, 801, 806, 1205, 565, 567, 1856, 1735, 586, 2125, 225, 740, 1515, 750, 754, 1014, 1910]","[784, 2299, 2049, 576, 567, 750, 760, 478, 761, 795]"
5082,"[541, 1795, 771, 1861, 2149, 2178, 1322, 364, 1935, 657, 755, 2259, 566, 569, 349]","[541, 2049, 780, 478, 189, 784, 1810, 765, 657, 670]"
5083,"[1280, 1417, 394, 12, 780, 1552, 1178, 794, 801, 2339, 1451, 2222, 309, 1974, 694, 2112, 1345, 206, 1744, 2151, 1907, 2422, 383]","[1451, 1004, 780, 2090, 231, 856, 778, 206, 165, 341]"
5086,"[1796, 1156, 139, 1292, 1810, 1171, 1939, 1301, 662, 1300, 536, 537, 794, 1183, 1696, 2207, 802, 803, 1317, 683, 1206, 823, 695, 2363, 574, 1982, 327, 1481, 589, 206, 850, 1879, 474, 349, 2270, 1889, 1378, 99, 740, 231, 232, 2284, 1394, 2164, 2166, 1784, 1277, 1279]","[670, 780, 165, 740, 206, 1317, 738, 1451, 1554, 341]"
5087,"[773, 1416, 12, 784, 914, 1429, 791, 663, 1177, 422, 2087, 833, 321, 1092, 842, 1361, 342, 349, 2272, 740, 745, 1515, 1137, 627, 755, 1653, 379]","[777, 165, 740, 627, 541, 245, 663, 1206, 309, 379]"
5092,"[1024, 1156, 1926, 1293, 785, 657, 1684, 666, 806, 1451, 1842, 189, 1861, 1361, 850, 1618, 2008, 217, 987, 748, 754, 755, 1010, 1659, 766]","[657, 857, 777, 1004, 780, 2048, 1760, 2093, 2184, 1696]"
5093,"[737, 2050, 578, 770, 738, 1862, 2025, 2409, 784, 341, 1014, 1624, 478]","[760, 189, 206, 737, 341, 541, 2312, 478, 31, 2419]"
5095,"[1184, 1888, 0, 1987, 1796, 1636, 4, 8, 778, 1195, 1040, 148, 854, 1371, 541, 1630]","[136, 843, 2423, 639, 1523, 1885, 1207, 43, 775, 14]"
5096,"[4, 1030, 534, 1055, 2079, 567, 577, 1091, 586, 2123, 594, 1621, 91, 2144, 2151, 1646, 624, 2178, 1156, 1669, 2183, 1684, 148, 662, 663, 1176, 667, 1182, 691, 189, 1728, 705, 1224, 728, 733, 1252, 1256, 745, 1257, 2284, 748, 1776, 754, 1779, 758, 762, 2300, 1803, 784, 1297, 2323, 2336, 2337, 804, 1322, 2352, 304, 1843, 309, 1856, 1861, 327, 1361, 2389, 2392, 2393, 1882, 1889, 1380, 1914, 382, 383, 2431, 1925, 1423, 936, 1451, 1978, 968, 478, 2031, 1008, 2038]","[1861, 567, 784, 478, 577, 1416, 661, 576, 657, 1173]"
5098,"[769, 1157, 1030, 17, 1299, 1300, 795, 1179, 1691, 670, 2226, 694, 1206, 1215, 1504, 738, 356, 1656, 2047]","[665, 359, 627, 1202, 403, 1206, 1970, 206, 1137, 160]"
5099,"[769, 390, 1805, 2319, 1554, 662, 663, 1046, 895, 794, 795, 1434, 280, 800, 165, 422, 2223, 1200, 1456, 945, 1459, 310, 311, 189, 829, 966, 839, 1225, 333, 206, 856, 748, 755, 2165, 639]","[1885, 1154, 318, 1805, 639, 1211, 638, 1124, 954, 333]"
5103,"[1672, 2312, 779, 12, 791, 1175, 805, 1448, 1326, 566, 192, 705, 1347, 579, 1349, 1101, 1745, 724, 87, 733, 738, 1129, 2282, 1131, 748, 760, 762, 2302]","[787, 341, 737, 760, 761, 382, 1451, 541, 784, 567]"
5104,"[2181, 1157, 394, 1419, 148, 22, 791, 302, 2097, 690, 691, 568, 954, 316, 1470, 705, 578, 1221, 1478, 1225, 213, 1498, 1886, 737, 228, 2282, 624, 756]","[760, 478, 495, 750, 737, 1827, 2270, 577, 2299, 986]"
5105,"[1280, 2082, 740, 1259, 657, 594, 1171, 1269, 1206, 2262]","[574, 784, 778, 739, 1171, 566, 740, 341, 478, 578]"
5107,"[2049, 769, 1027, 1029, 647, 137, 1419, 651, 781, 399, 17, 148, 661, 1174, 405, 1176, 1178, 2336, 2215, 1322, 1451, 172, 683, 817, 695, 1600, 1859, 1733, 1863, 2122, 2125, 589, 1361, 722, 979, 730, 2271, 2144, 225, 2145, 227, 1761, 98, 1254, 351, 740, 1129, 1253, 1259, 632, 251, 1650, 1010, 761, 1270, 1656, 1017, 890, 763, 864]","[2271, 632, 856, 1971, 1922, 232, 567, 1347, 761, 574]"
5109,"[2338, 771, 165, 744, 654, 798, 754, 788, 757, 566, 567, 731, 382]","[759, 761, 2124, 2299, 737, 2049, 1257, 1872, 782, 770]"
5110,"[1, 738, 1861, 1926, 2087, 1513, 842, 1259, 1584, 1016, 670]","[231, 66, 1584, 379, 205, 778, 1554, 748, 1470, 1836]"
5116,"[1280, 1410, 1555, 1942, 1174, 1177, 541, 438, 1211, 573, 830, 453, 2130, 1499, 349, 1638, 1143, 379, 639]","[165, 379, 1554, 748, 670, 541, 206, 627, 850, 1225]"
5117,"[321, 2178, 837, 232, 778, 1848, 1817, 378, 1211, 351]","[136, 780, 165, 231, 627, 1068, 1516, 1669, 245, 206]"
5120,"[356, 1447, 1769, 780, 302, 1935, 791, 1016, 349, 31]","[574, 760, 768, 2017, 632, 737, 569, 1451, 745, 2312]"
5122,"[768, 2112, 738, 740, 774, 7, 232, 1350, 778, 139, 797, 2221, 1451, 1299, 755, 2164, 1561, 189]","[1451, 382, 780, 189, 1810, 165, 31, 1784, 2312, 740]"
5124,"[2050, 1731, 776, 745, 1417, 2125, 817, 1459, 1205, 823, 857, 474, 2299, 382]","[1776, 738, 478, 165, 850, 670, 780, 740, 777, 784]"
5125,"[578, 382, 996, 1383, 748, 1584, 1906, 594, 309, 760, 1723, 765, 830]","[165, 206, 231, 1584, 740, 1225, 1451, 765, 739, 778]"
5127,"[0, 1669, 774, 7, 1288, 780, 140, 12, 1554, 1299, 1687, 1944, 1317, 422, 1459, 1974, 63, 327, 2130, 1107, 728, 1880, 218, 1760, 231, 2157, 751, 506, 379, 767]","[1470, 232, 1885, 1211, 347, 1361, 231, 1974, 837, 418]"
5130,"[1828, 231, 1833, 1515, 1292, 784, 627, 1178, 157, 382]","[541, 780, 670, 1810, 737, 31, 382, 739, 740, 165]"
5131,"[577, 1889, 1463, 806, 778, 780, 748, 1687, 1531, 2047]","[1205, 2090, 1004, 780, 1317, 765, 740, 1459, 2165, 753]"
5132,"[739, 605, 1317, 1222, 638, 1738, 670, 206, 1744, 862, 1339, 627, 728, 1977, 123, 765, 1854, 895]","[206, 165, 1669, 1225, 1451, 379, 382, 231, 341, 627]"
5133,"[705, 1284, 2278, 1450, 43, 1642, 427, 206, 16, 1296, 148, 214, 1848, 1689, 639]","[1523, 2144, 1202, 1848, 1636, 43, 338, 359, 1402, 1885]"
5135,"[2303, 1416, 2093, 206, 276, 728, 1817, 2299, 669, 830, 383]","[830, 541, 165, 206, 780, 777, 1004, 738, 740, 341]"
5136,"[0, 1030, 7, 1417, 657, 1042, 1684, 1304, 417, 1836, 1584, 1974, 695, 1591, 1211, 1095, 839, 842, 1740, 1493, 1889, 767]","[231, 627, 806, 379, 1554, 1584, 206, 341, 1211, 1451]"
5138,"[770, 2185, 765, 791, 1178, 1573, 168, 1066, 1836, 1584, 567, 1591, 695, 1849, 2112, 1608, 722, 753, 627, 2172, 1661]","[1004, 1317, 857, 773, 806, 1816, 231, 379, 1499, 1776]"
5144,"[1030, 1450, 683, 1361, 1554, 1907, 662, 1784, 1049, 1883, 541, 382]","[206, 382, 1451, 1030, 1669, 189, 1784, 780, 91, 1810]"
5149,"[2178, 1157, 16, 785, 2323, 533, 1183, 803, 2090, 1327, 695, 570, 454, 1355, 1361, 858, 91, 223, 738, 2149, 745, 619, 753, 633, 1661, 2046]","[2048, 1179, 64, 91, 1416, 1881, 2090, 1656, 1971, 2047]"
5152,"[768, 2184, 1417, 778, 765, 780, 2319, 657, 1554, 789, 662, 22, 668, 670, 2089, 309, 189, 1225, 341, 728, 1880, 1756, 1886, 737, 738, 1636, 1772, 2418, 372, 1784, 1402, 2301, 2303]","[2090, 657, 784, 761, 2048, 2184, 2259, 737, 746, 765]"
5154,"[1539, 1669, 1171, 1816, 1946, 541, 1449, 1451, 574, 1474, 202, 2259, 341, 738, 100, 1636, 2151, 754, 759, 380, 382]","[2144, 541, 206, 341, 382, 1669, 160, 738, 670, 740]"
